item_id,truck_type,year,make,model,category,sale_price_usd_including_buyer_premium,winning_bid_usd,buyer_premium_rate,sale_date_utc,bid_count,city,state,vin,mileage,engine_hours,engine,displacement,fuel_type,transmission,axles,suspension,brakes,gvwr,wheelbase,full_description,downloaded_image_count,available_image_count,image_paths,source,source_url
YA3949,semi_tractor,2020,Kenworth,T680,Truck Tractor,14300.0,13000.0,0.1,2026-09-03,34,Hurricane,WV,1XKYDP9X2LJ290731,620920,13639,,12.9L,Diesel,,Tandem,Air- Dump valves,Air,"52,350 lbs- FAWR: 12,350 lbs",,"2020 Kenworth T680 semi truck
- Miles: 620,920 on odometer
- Hours: 13,639 on meter
- VIN: 1XKYDP9X2LJ290731
- Unit #: 58057436
Engine- Paccar MX/MX-13
- Serial: Y197965
- Displacement: 12.9L
- Cylinders: 6
- Fuel type: Diesel
- HP: 405
- Engine brake
Transmission- Automated manual
Chassis- Axles: Tandem
- Gear ratio: 2.64
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 52,350 lbs- FAWR: 12,350 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Sleeper- Sleeper length: 64""
- Beds: Double bunk
- Refrigerator
- Microwave
- Rear climate control

- Auxiliary power unit- Thermo King TriPac Evolution
- Engine- Yanmar TK270VFM

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 295/75R22.5
Notes- Rear differential disassembled, parts may be missing
- Driveshaft disconnected
- Unit must be towed or hauled
- Dash warning indicator: ABS, Traction control
- Jump start required during on-site data collection
- Unknown operating condition
Repossessed item, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Lender owned. Item condition and history are unknown. No additional information is available.
Titles will be distributed after confirmation of payment and removal.
Florida title
Title distribution may be delayed up to 30 days from verification of funds.",6,96,images/YA3949/YA3949.JPG|images/YA3949/YA3949S.JPG|images/YA3949/YA3949ZL.JPG|images/YA3949/YA3949ZZE.JPG|images/YA3949/YA3949ZZX.JPG|images/YA3949/YA3949ZZZQ.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA3949
YA1088,semi_tractor,2019,Peterbilt,567,Truck Tractor,18700.0,17000.0,0.1,2026-09-03,28,Charles City,VA,1XPCD49X1KD275704,360413,,,15.0L,Diesel,,Tandem,Air- Dump valves,Air,"53,200 lbs- FAWR: 13,200 lbs","206""","2019 Peterbilt 567 semi truck
- Miles: 360,413 on odometer
- VIN: 1XPCD49X1KD275704
- Unit #: 71872025
Engine- Cummins X15 525
- Serial: 80120973
- Displacement: 15.0L
- Cylinders: 6
- Fuel type: Diesel
- HP: 525
- Engine brake
Transmission- Eaton Fuller
- Manual
- Speed: 13
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- PTO
- Wet kit
- Truck chassis: 14' 3""
- GVWR: 53,200 lbs- FAWR: 13,200 lbs
- RAWR: 40,000 lbs

- Wheelbase: 206""
Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Auxiliary controls
- Brake controller
Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 11R22.5
Notes- Windshield chipped or cracked
- Batteries removed
- Oil leak
- Possible power steering issues, leak
- Flat tire
- Possible engine issues, turns over but will not start
- Engine issues, knocks- Unit must be towed or hauled

Repossessed item, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Titles will be distributed after confirmation of payment and removal.
West Virginia title
Title distribution may be delayed up to 30 days from verification of funds.",6,105,images/YA1088/YA1088.JPG|images/YA1088/YA1088U.JPG|images/YA1088/YA1088ZP.JPG|images/YA1088/YA1088ZZJ.JPG|images/YA1088/YA1088ZZZE.JPG|images/YA1088/YA1088ZZZZ.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA1088
YA2129,semi_tractor,2021,Peterbilt,579,Truck Tractor,23100.0,21000.0,0.1,2026-09-03,35,Springfield,MO,1XPBDP9X3MD707595,545063,14080,Windshield chipped or cracked,12.9L,Diesel,,Tandem,Air- Dump valves,Air,"50,000 lbs",,"2021 Peterbilt 579 semi truck
- Miles: 545,063 on odometer
- Hours: 14,080 on meter
- VIN: 1XPBDP9X3MD707595
- Unit #: 74807235
Engine- Paccar MX-13
- Serial: Y235154
- Displacement: 12.9L
- Cylinders: 6
- Fuel type: Diesel
- HP: 455
- Engine brake
Transmission- Automated manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 50,000 lbs
Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Sleeper- Sleeper length: 72""
- Beds: Double bunk
- TV
- Refrigerator

- Auxiliary power unit- Thermo King
- Engine- Yanmar TK270VFM

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 275/80R22.5
- Front: 295/75R22.5
Notes- Dash warning indicator: Check engine
- Windshield chipped or cracked
Repossessed item, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Titles will be distributed after confirmation of payment and removal.
Indiana title
Title distribution may be delayed up to 30 days from verification of funds.",6,163,images/YA2129/YA2129.JPG|images/YA2129/YA2129ZF.JPG|images/YA2129/YA2129ZZM.JPG|images/YA2129/YA2129ZZZS.JPG|images/YA2129/YA2129ZZZZZ.JPG|images/YA2129/YA2129ZZZZZZF.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA2129
YA4301,semi_tractor,2021,Peterbilt,389,Truck Tractor,39050.0,35500.0,0.1,2026-09-03,42,Moraine,OH,1XPXD49XXMD738170,195173,13115,,15.0L,Diesel,,Tandem,Air- Dump valves,Air,"52,500 lbs- FAWR: 12,500 lbs",,"2021 Peterbilt 389 semi truck
- Miles: 195,173 on odometer
- Hours: 13,115 on meter
- VIN: 1XPXD49XXMD738170
- Unit #: 59077736
Engine- Cummins ISX
- Displacement: 15.0L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Manual
- Speed: 18
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 52,500 lbs- FAWR: 12,500 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Sleeper- Sleeper length: 66""
- Beds: Single
- Rear climate control

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 285/75R24.5
Notes- Collision damage
- Driveshaft disconnected
- Parts may be missing
- Windshield chipped or cracked
- Dead battery
- Unknown operating condition- Unit must be towed or hauled

Buyer responsible for all aspects of loadout and removal
Insurance salvage, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Titles will be distributed after confirmation of payment and removal.
Ohio salvage title
Mileage has not been verified. Exempt will be written in the odometer disclosure on the title.
Title distribution may be delayed up to 30 days from verification of funds.",6,99,images/YA4301/YA4301.JPG|images/YA4301/YA4301T.JPG|images/YA4301/YA4301ZM.JPG|images/YA4301/YA4301ZZG.JPG|images/YA4301/YA4301ZZZ.JPG|images/YA4301/YA4301ZZZT.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA4301
FC4141,semi_tractor,2021,Freightliner,Cascadia 126,Truck Tractor,19250.0,17500.0,0.1,2026-09-03,40,Oklahoma City,OK,3AKJHLDV9MSMK9790,636886,15659,,12.8L,Diesel,,Tandem,Air- Dump valves,Air,"52,500 lbs- FAWR: 12,500 lbs","180""","2021 Freightliner Cascadia 126 semi truck
- Miles: 636,886 on odometer
- Hours: 15,659 on meter
- VIN: 3AKJHLDV9MSMK9790
- Unit #: 21051
Engine- Detroit Diesel DD13
- Serial: 471928S0772347
- Displacement: 12.8L
- Cylinders: 6
- Fuel type: Diesel
- HP: 450
- Engine brake
Transmission- Detroit DT12-1650-OHL
- Automated manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 52,500 lbs- FAWR: 12,500 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

- Wheelbase: 180""
Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
Features- Deck plate: Aluminum
- Fifth wheel type: Fixed
- Fuel tank: Single
Tires- Front: 295/75R22.5
- Rear: 445/50R22.5
Notes- Dash warning indicator: Check engine, ABS, Traction control
- Windshield chipped or cracked
Oklahoma title
Title distribution may be delayed up to 30 days from verification of funds.",6,80,images/FC4141/FC4141.JPG|images/FC4141/FC4141P.JPG|images/FC4141/FC4141ZF.JPG|images/FC4141/FC4141ZU.JPG|images/FC4141/FC4141ZZK.JPG|images/FC4141/FC4141ZZZA.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/FC4141
YA4148,semi_tractor,2023,Peterbilt,567,Truck Tractor,24750.0,22500.0,0.1,2026-09-03,30,Oklahoma City,OK,1XPCDP9X1PD874921,,,,12.9L,Diesel,,Tandem,Air- Dump valves,Air,"52,500 lbs- FAWR: 12,500 lbs",,"2023 Peterbilt 567 semi truck
- Miles: Unknown
- VIN: 1XPCDP9X1PD874921
- Unit #: 57460636
Engine- Paccar MX-13
- Displacement: 12.9L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Eaton Fuller
- Manual
- Speed: 10
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- PTO
- GVWR: 52,500 lbs- FAWR: 12,500 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Sleeper- Sleeper length: 62""
- Beds: Single
- Refrigerator
- Rear climate control

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 11R24.5
Notes- Collision damage
- Non-operational driver door
- Flat tires
- Driveshaft disconnected
- Parts may be missing
- Unknown operating condition- Unit must be towed or hauled

Buyer responsible for all aspects of loadout and removal
Insurance salvage, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Titles will be distributed after confirmation of payment and removal.
Nebraska salvage title
Mileage has not been verified. Exempt will be written in the odometer disclosure on the title.
Title distribution may be delayed up to 30 days from verification of funds.",6,147,images/YA4148/YA4148.JPG|images/YA4148/YA4148ZC.JPG|images/YA4148/YA4148ZZF.JPG|images/YA4148/YA4148ZZZJ.JPG|images/YA4148/YA4148ZZZZM.JPG|images/YA4148/YA4148ZZZZZP.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA4148
YA4134,semi_tractor,2021,Freightliner,Cascadia 126,Truck Tractor,24750.0,22500.0,0.1,2026-09-03,47,West Palm Beach,FL,3AKJHHDR3MSMF6334,774598,28558,,14.8L,Diesel,,Tandem,Air- Dump valves,Air,"52,500 lbs- FAWR: 12,350 lbs",,"2021 Freightliner Cascadia 126 semi truck
- Miles: 774,598 on odometer
- Hours: 28,558 on meter
- VIN: 3AKJHHDR3MSMF6334
- Unit #: 60396346
Engine- Detroit Diesel DD15
- Displacement: 14.8L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Automated manual
Chassis- Axles: Tandem
- Gear ratio: 2.15
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 52,500 lbs- FAWR: 12,350 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Sleeper- Sleeper length: 70""
- Beds: Double bunk
- Refrigerator
- Microwave
- Rear climate control

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 295/75R22.5
Notes- Dash warning indicator: Check engine, ATS electrical system problem
- Windshield chipped or cracked
- Jump start required during on-site data collection
Repossessed item, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Titles will be distributed after confirmation of payment and removal.
Minnesota title
Title distribution may be delayed up to 30 days from verification of funds.",6,100,images/YA4134/YA4134.JPG|images/YA4134/YA4134T.JPG|images/YA4134/YA4134ZN.JPG|images/YA4134/YA4134ZZG.JPG|images/YA4134/YA4134ZZZA.JPG|images/YA4134/YA4134ZZZU.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA4134
EX4105,semi_tractor,2018,Kenworth,T680,Truck Tractor,19250.0,17500.0,0.1,2026-09-03,14,Valley Center,KS,1XKYDP9XXJJ208273,857615,18754,,12.9L,Diesel,,Tandem,Air- Dump valves,Air,"53,200 lbs- FAWR: 13,200 lbs",,"2018 Kenworth T680 semi truck
- Miles: 857,615 on odometer
- Hours: 18,754 on meter
- VIN: 1XKYDP9XXJJ208273
Engine- Paccar MX-13
- Serial: Y144394
- Displacement: 12.9L
- Cylinders: 6
- Fuel type: Diesel
- HP: 405
- Engine brake
Transmission- Automatic
Chassis- Axles: Tandem
- Gear ratio: 2.85
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 53,200 lbs- FAWR: 13,200 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Sleeper- Sleeper length: 70""
- Beds: Single
- Refrigerator
- Rear climate control

- Auxiliary power unit- Carrier ComfortPro
- Engine- Kubota Z482-E2B-TFX1,

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 295/75R22.5
Notes- Decals will be removed prior auction
- Windshield chipped or cracked
- Refrigerator handle damaged
- Unknown operating condition of APU
Kansas title
Title distribution may be delayed up to 30 days from verification of funds.",6,77,images/EX4105/EX4105.JPG|images/EX4105/EX4105O.JPG|images/EX4105/EX4105ZD.JPG|images/EX4105/EX4105ZT.JPG|images/EX4105/EX4105ZZI.JPG|images/EX4105/EX4105ZZX.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/EX4105
YA4048,semi_tractor,2021,Western Star,4900,Truck Tractor,13750.0,12500.0,0.1,2026-09-03,33,Grantville,PA,5KJJAEDR3MPMS9916,406758,,,14.8L,Diesel,,Tandem,Air- Dump valves,Air,"52,500 lbs- FAWR: 12,000 lbs",,"2021 Western Star 4900 semi truck
- Miles: 406,758 on odometer
- VIN: 5KJJAEDR3MPMS9916
- Unit #: 58414486
Engine- Detroit Diesel DD15
- Displacement: 14.8L
- Cylinders: 6
- Fuel type: Diesel
- HP: 505
- Engine brake
Transmission- Eaton Fuller
- Manual
- Speed: 10
Chassis- Axles: Tandem
- Differential lock: Full
- Suspension: Air- Dump valves

- Brakes: Air
- PTO
- Wet kit
- GVWR: 52,500 lbs- FAWR: 12,000 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 11R22.5
Notes- Collision damage
- Oil leak
- Non-operational passenger door
- Dash warning indicator: ABS, Traction control
- Jump start required during on-site data collection
Buyer responsible for all aspects of loadout and removal
Insurance salvage, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Titles will be distributed after confirmation of payment and removal.
Pennsylvania salvage title
Title distribution may be delayed up to 30 days from verification of funds.",6,81,images/YA4048/YA4048.JPG|images/YA4048/YA4048P.JPG|images/YA4048/YA4048ZF.JPG|images/YA4048/YA4048ZV.JPG|images/YA4048/YA4048ZZL.JPG|images/YA4048/YA4048ZZZB.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA4048
EA0382,semi_tractor,2005,Mack,Vision CXN613,Truck Tractor,16500.0,15000.0,0.1,2026-09-03,33,Montevideo,MN,1M1AK06Y55N001196,277398,12084,,12.0L,Diesel,,Tandem,Air- Dump valves,Air,,,"2005 Mack Vision CXN613 semi truck
- Miles: 277,398 on odometer
- Hours: 12,084 on meter
- VIN: 1M1AK06Y55N001196
Engine- Mack
- Displacement: 12.0L
- Cylinders: 6
- Fuel type: Diesel
- HP: 380
Transmission- Eaton Fuller
- Manual
- Speed: 10
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- PTO
- Wet kit
Interior- AC, Heat
- Heated mirrors
- Cruise control
- Air ride cab
Features- Deck plate: Aluminum
- Fifth wheel type: Fixed
- Fuel tank: Single
Tires- Size: 285/75R24.5
Minnesota title
Title distribution may be delayed up to 14 days from verification of funds.",6,97,images/EA0382/EA0382.JPG|images/EA0382/EA0382S.JPG|images/EA0382/EA0382ZL.JPG|images/EA0382/EA0382ZZF.JPG|images/EA0382/EA0382ZZY.JPG|images/EA0382/EA0382ZZZR.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/EA0382
EX4107,semi_tractor,2019,Freightliner,Cascadia,Truck Tractor,38500.0,35000.0,0.1,2026-09-03,26,Valley Center,KS,1FUJHHDR3KLKN7653,688640,18728,,14.8L,Diesel,,Tandem,Air- Dump valves,Air,"52,000 lbs- FAWR: 12,000 lbs",,"2019 Freightliner Cascadia semi truck
- Miles: 688,640 on odometer
- Hours: 18,728 on meter
- VIN: 1FUJHHDR3KLKN7653
Engine- Detroit Diesel DD15
- Displacement: 14.8L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Automated manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 52,000 lbs- FAWR: 12,000 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows
- Cruise control
- Air ride cab
- Brake controller
- Sleeper- Sleeper length: 70""
- Beds: Double bunk
- Rear climate control

- Auxiliary power unit- Carrier ComfortPro
- Engine- Kubota Z482-E2B-TFX1

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 295/75R22.5
Notes- Decals will be removed prior to auction
- Battery may need replaced
- Dash warning indicator: HSA
- Windshield chipped or cracked
Kansas title
Title distribution may be delayed up to 30 days from verification of funds.",6,79,images/EX4107/EX4107.JPG|images/EX4107/EX4107P.JPG|images/EX4107/EX4107ZE.JPG|images/EX4107/EX4107ZU.JPG|images/EX4107/EX4107ZZJ.JPG|images/EX4107/EX4107ZZZ.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/EX4107
EX4106,semi_tractor,2020,Freightliner,Cascadia,Truck Tractor,29700.0,27000.0,0.1,2026-09-03,55,Valley Center,KS,3AKJHHDR6LSLJ2604,794309,17526,,14.8L,Diesel,,Tandem,Air- Dump valves,Air,"52,500 lbs- FAWR: 12,500 lbs",,"2020 Freightliner Cascadia semi truck
- Miles: 794,309 on odometer
- Hours: 17,526 on meter
- VIN: 3AKJHHDR6LSLJ2604
Engine- Detroit Diesel DD15
- Displacement: 14.8L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Automated manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 52,500 lbs- FAWR: 12,500 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Brake controller
- Sleeper- Sleeper length: 70""
- Beds: Double bunk
- Rear climate control

- Auxiliary power unit- Carrier Comfort Pro
- Engine- Kubota

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 295/75R22.5
Notes- Decals will be removed prior auctions
- Windshield chipped or cracked
Kansas title
Title distribution may be delayed up to 30 days from verification of funds.",6,74,images/EX4106/EX4106.JPG|images/EX4106/EX4106O.JPG|images/EX4106/EX4106ZC.JPG|images/EX4106/EX4106ZR.JPG|images/EX4106/EX4106ZZF.JPG|images/EX4106/EX4106ZZU.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/EX4106
YA4208,semi_tractor,2017,Mack,CXU613,Truck Tractor,6930.0,6300.0,0.1,2026-09-03,35,Jacksonville,FL,1M1AW02Y7HM083422,745691,,,10.8L,Diesel,,Tandem,Air- Dump valves,Air,"53,200 lbs- FAWR: 13,200 lbs",,"2017 Mack CXU613 semi truck
- Miles: 745,691 on odometer
- VIN: 1M1AW02Y7HM083422
- Unit #: 61563046
Engine- Mack MP7-405SE
- Serial: 586342
- Displacement: 10.8L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- mDrive
- Automated manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 53,200 lbs- FAWR: 13,200 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
Features- Deck plate: Aluminum
- Fifth wheel type: Fixed
- Fuel tank: Single
Tires- Front: 11R22.5
- Rear: 455/55R22.5
Notes- Dash warning indicator: Electrical fault
Fleet inventory reduction, stored at a secured facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Seller is a Florida licensed motor vehicle dealer. The buyer may be required to pay sales tax and/or registration fees to the dealer prior to taking possession.
Titles will be distributed after confirmation of payment and removal.
Florida title
Title distribution may be delayed up to 30 days from verification of funds.",6,64,images/YA4208/YA4208.JPG|images/YA4208/YA4208M.JPG|images/YA4208/YA4208Y.JPG|images/YA4208/YA4208ZL.JPG|images/YA4208/YA4208ZX.JPG|images/YA4208/YA4208ZZK.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA4208
EA0431,semi_tractor,1990,Kenworth,K 100E,Truck Tractor,18150.0,16500.0,0.1,2026-09-03,31,Laurel,NE,1XKEDB9X2LJ377440,894962,,,14.6L,Diesel,,Tandem,Spring,Air,,,"1990 Kenworth K 100E semi truck
- Miles: 894,962 on odometer
- VIN: 1XKEDB9X2LJ377440
Engine- Caterpillar 3406B
- Serial: 4MG83604
- Displacement: 14.6L
- Cylinders: 6
- Fuel type: Diesel
Transmission- Eaton Fuller
- Manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Spring
- Brakes: Air
Interior- Heat
- Air ride cab
- Sleeper- Sleeper length: 64""
- Beds: Single

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Front: 285/75R24.5
- Rear: 275/80R24.5
Nebraska title
Title distribution may be delayed up to 14 days from verification of funds.",6,110,images/EA0431/EA0431.JPG|images/EA0431/EA0431V.JPG|images/EA0431/EA0431ZR.JPG|images/EA0431/EA0431ZZM.JPG|images/EA0431/EA0431ZZZI.JPG|images/EA0431/EA0431ZZZZE.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/EA0431
ER3217,semi_tractor,2013,Freightliner,Columbia,Truck Tractor,14300.0,13000.0,0.1,2026-09-03,35,Perryville,MO,1FVXA7CG0DDBV8762,908591,25350,,12.7L,Diesel,,Tandem,Air- Dump valves,Air,,,"2013 Freightliner Columbia semi truck
- Miles: 908,591 on odometer
- Hours: 25,350 on meter
- VIN: 1FVXA7CG0DDBV8762
- Unit #: 264
Engine- Detroit Diesel Series 60
- Displacement: 12.7L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Eaton Fuller
- Manual
- Speed: 10
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
Interior- AC, Heat
- Heated mirrors
- Power windows
- Cruise control
- Air ride cab
- Brake controller
Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 11R22.5
Missouri specially constructed motor vehicle title
Title distribution may be delayed up to 14 days from verification of funds.",6,89,images/ER3217/ER3217.JPG|images/ER3217/ER3217R.JPG|images/ER3217/ER3217ZI.JPG|images/ER3217/ER3217ZZA.JPG|images/ER3217/ER3217ZZR.JPG|images/ER3217/ER3217ZZZJ.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/ER3217
FC4081,semi_tractor,2015,Volvo,VHD,Truck Tractor,23100.0,21000.0,0.1,2026-09-03,25,Edmond,OK,4V4KC9EH2FN909005,423337,17019,,12.8L,Diesel,,Tandem,Air- Dump valves,Air,"60,320 lbs- FAWR: 14,320 lbs",,"2015 Volvo VHD semi truck
- Miles: 423,337 on odometer
- Hours: 17,019 on meter
- VIN: 4V4KC9EH2FN909005
- Unit #: 122.317
Engine- Volvo D13
- Serial: 1062656
- Displacement: 12.8L
- Cylinders: 6
- Fuel type: Diesel
- HP: 455
- Engine brake
Transmission- Volvo ATO2612D
- Automated manual
Chassis- Axles: Tandem
- Differential lock: Full
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 60,320 lbs- FAWR: 14,320 lbs
- RAWR: 23,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows
- Cruise control
- Air ride cab
Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 11R24.5
Notes- Windshield chipped or cracked
Oklahoma title
Title distribution may be delayed up to 30 days from verification of funds.",6,102,images/FC4081/FC4081.JPG|images/FC4081/FC4081T.JPG|images/FC4081/FC4081ZN.JPG|images/FC4081/FC4081ZZI.JPG|images/FC4081/FC4081ZZZC.JPG|images/FC4081/FC4081ZZZW.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/FC4081
YA2662,semi_tractor,2020,International,LT625,Truck Tractor,14300.0,13000.0,0.1,2026-09-03,35,Davison,MI,3HSDZAPR7LN871255,605759,14138,,14.99L,Diesel,Jump start required during on-site data collection,Tandem,Air- Dump valves,Air,"53,200 lbs- FAWR: 13,200 lbs",,"2020 International LT625 semi truck
- Miles: 605,759 on odometer
- Hours: 14,138 on meter
- VIN: 3HSDZAPR7LN871255
- Unit #: 52528446
Engine- Cummins X15
- Serial: 80227110
- Displacement: 14.99L
- Cylinders: 6
- Fuel type: Diesel
- Engine brake
Transmission- Automated manual
Chassis- Axles: Tandem
- Differential lock: Inter-axle
- Suspension: Air- Dump valves

- Brakes: Air
- GVWR: 53,200 lbs- FAWR: 13,200 lbs
- IAWR: 20,000 lbs
- RAWR: 20,000 lbs

Interior- AC, Heat
- Heated mirrors
- Power windows, Power locks
- Cruise control
- Air ride cab
- Brake controller
- Sleeper- Sleeper length: 69""
- Beds: Double bunk
- Refrigerator
- Microwave
- Rear climate control

- Auxiliary power unit- ThermoKing TriPac Evolution
- Engine- ThermoKing TK270VFM

Features- Deck plate: Aluminum
- Fifth wheel type: Air operated, Sliding
- Fuel tank: Dual
Tires- Size: 295/75R22.5
Notes- Dash warning indicator: Check engine, Water in fuel, Transmission
- Jump start required during on-site data collection
Repossessed item, stored at a Copart facility 
Please review REQUIRED REMOVAL INSTRUCTIONS
Lender owned. Item condition and history are unknown. No additional information is available.
Titles will be distributed after confirmation of payment and removal.
Michigan title
Title distribution may be delayed up to 30 days from verification of funds.",6,160,images/YA2662/YA2662.JPG|images/YA2662/YA2662ZF.JPG|images/YA2662/YA2662ZZL.JPG|images/YA2662/YA2662ZZZQ.JPG|images/YA2662/YA2662ZZZZW.JPG|images/YA2662/YA2662ZZZZZZC.JPG,Purple Wave,https://www.purplewave.com/auction/260903/item/YA2662
